id,dataset,model,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha_win,alpha_loss,decay,beta,alpha_win_transformed,alpha_loss_transformed,decay_transformed,beta_transformed,alpha_win_ffx,alpha_loss_ffx,decay_ffx,beta_ffx,alpha_win_transformed_ffx,alpha_loss_transformed_ffx,decay_transformed_ffx,beta_transformed_ffx
10,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-177.425885829312,-170.108113826784,-174.108113826784,-181.515678776097,0.534214639404361,-0.068818586377431,-2.1329648467907,0.698450944377858,-1.28903764235672,0.482802140323203,0.105933858008029,0.667844236826361,0.275535819541303,0.0292759517902884,-1.77536826664505,0.697077474668436,-1.3080102758399,0.507318465230394,0.14487600280115,0.667539492155104,0.270357458333277
101,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-192.785347930951,-186.016383757546,-190.016383757546,-197.423948706858,0.467084918637578,-0.523932557375971,1.44372205441166,0.689876790759269,-1.72691231669295,0.371933131252444,0.809030370626142,0.66593951735041,0.177832654049618,-0.184594236540986,1.30470532331745,0.413461160104223,-1.58075452114945,0.453982038765454,0.786625815591577,0.60191750880843,0.20581974425332
102,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-230.712878630697,-223.79769358396,-227.79769358396,-235.205258533273,0.354835253439713,0.0385628968714549,1.38927357897373,-0.072823557013773,-1.40788836133968,0.509639529651874,0.800476248248684,0.481802152414502,0.244659370251765,0.18568124118655,1.1930317259949,-0.0840411874484011,-1.34310994410182,0.546287396992831,0.767282846929498,0.479002060624576,0.261032608129325
103,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-259.285194653138,-252.167875695857,-256.167875695857,-263.575440645169,0.26355869974566,-1.77254777957696,0.645341376993113,1.39112315866555,-1.87874084775423,0.145225774437174,0.655959885766844,0.800771487898146,0.152782360945105,-1.27781494495053,0.499641551869881,0.936056703718043,-1.56980444807038,0.21792239839826,0.62237509061904,0.718302441765234,0.208085869972019
107,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-119.718980685539,-113.482249532312,-117.482249532312,-124.889814481624,0.693034666683665,-0.91368205151773,-1.00249596886905,1.19915998433252,-1.82633698493401,0.286246967356278,0.26845096767534,0.768375315139043,0.161002242594869,-0.74203600823034,-1.00707635682939,0.822387659534066,-1.77794348954939,0.322559085711278,0.267552402554668,0.694742938380121,0.168985310230602
110,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-131.694017109748,-124.720881953605,-128.720881953605,-136.128446902917,0.668944046328844,-0.720309723674255,-2.06109971039251,-1.36517411823884,-1.64570160032378,0.327324783659458,0.112935613679364,0.203400659870581,0.192877192610647,-0.489277634568294,-1.74590465980648,-0.937397451413424,-1.61573833406464,0.380063753490405,0.148564485697134,0.281426345346525,0.198743876881706
111,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-88.5254753385297,-82.3393024837475,-86.3393024837475,-93.7468674330599,0.778360011913713,0.773120953477355,-1.54375281741401,-0.542378915117698,-1.86482401305604,0.68419563126802,0.175990388294982,0.367634359977163,0.154923471994333,0.912550874595705,-1.46167456698938,-0.428948791262637,-1.85442558871477,0.713521866423895,0.188211338786478,0.394377378636679,0.15654283682647
112,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-117.930054105387,-111.588178923898,-115.588178923898,-122.99574387321,0.690705988717631,-0.64574582154009,-0.54564524258864,1.31849306507264,-1.87772022961941,0.343948846356057,0.366875335171772,0.788930881986178,0.152938372994187,-0.502572307695189,-0.616132404232479,0.862527958570666,-1.81263146930966,0.376936357880072,0.350661586247484,0.703188546203289,0.163224052089851
113,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-65.0795160744858,-59.6470728745591,-63.6470728745591,-71.0546378238715,0.828426923729186,-1.03359041499227,-0.231915424893225,-1.68797880052791,-2.74364358782648,0.262388620150181,0.442279618706776,0.15604183317647,0.0643355072525105,-0.520067166382159,-0.382368620138398,-1.14142957562275,-2.35392136827246,0.372836528328701,0.405555742141706,0.242057986403611,0.0949959169031157
114,specc,twolr_decay,f_bandit_Qlearn,g_bandit_softmax,-150.678457225622,-142.517951823698,-146.517951823698,-153.925516773011,0.599721748126157,0.157125530228848,-1.32832611148563,3.49010998357903,-1.4932386103332,0.539200765191744,0.209436381377216,0.970405053671184,0.224643941974959,0.327260237215958,-1.24709690372624,2.78356167882822,-1.44300807616534,0.581092601248693,0.223203083772174,0.941781036252412,0.236216132787366
